9,4894,2447.257247209997,36.27207268554108,-115.0108130553903,594.9593907749116
159.01845915769346,-202.1434431447502,0.0,0.6666856132361766,0.0,79985.27728835205,2447.257247209996,2447.257247209997,0,155.6737891789229,-197.89286195842547,160.59902853525008,-204.1521132086328,-0.113596742168743,-0.6183846928263605,0.7858755446494361
159.45128087987754,-201.80286475815728,0.0,0.6666925053853622,0.0,79834.75689352547,0.5507524676373661,2446.70649474236,0,156.10687349503775,-197.55267756703765,161.03257670162014,-203.8124295251192,-0.113596742168743,-0.6183901091831683,0.7858712826312139
159.88425257191207,-201.4621635261779,0.0,0.6666994129889501,0.0,79683.82816051423,1.1016987586453828,2446.1555484513515,0,156.54011017393205,-197.2123734958612,161.46627748304616,-203.47262626816865,-0.113596343046251,-0.6183955376557065,0.785867011018728
160.31737248437304,-201.12134081117136,0.0,0.6667063361140865,0.0,79532.47426809458,1.652836655758822,2445.6044105542383,0,156.97349747171674,-196.8719511147076,161.90012913439503,-203.1327048050876,-0.113596343046251,-0.6184009782965446,0.7858627297702039
160.7506388678361,-200.78039797549667,0.0,0.6667132748281988,0.0,79380.7119641983,2.204163941712515,2445.0530832682844,0,157.40703364450195,-196.53141179338883,162.3341299105348,-202.79266650318164,-0.113597480796293,-0.6184064311584713,0.7858584388436908
161.18404997287706,-200.43933638151304,0.0,0.6667202291989981,0.0,79228.5352355173,2.755678399241488,2444.5015688107555,0,157.8406986858344,-196.19073369435236,162.76827806633483,-202.45251272975548,-0.113597480796293,-0.6184118962944967,0.7858541381970605
161.61760405007166,-200.09815739157943,0.0,0.6667271992944808,0.0,79075.95524674983,3.3073778110810874,2443.949869398916,0,158.27450466947042,-195.8499357470945,163.20257185666583,-202.11224485211264,-0.113596052945213,-0.6184173737578534,0.7858498277880065
162.05129934999565,-199.75686236805504,0.0,0.6667341851829309,0.0,78922.977701397,3.859259959966781,2443.39798725003,0,158.70845428851155,-195.50902495987344,163.63699457073702,-201.7718452203113,-0.113596052945213,-0.6184228636019986,0.785845507574042
162.4851341232249,-199.41545267329903,0.0,0.6667411869329232,0.0,78769.59074728444,4.411322628634267,2442.8459245813624,0,159.14254579915522,-195.1680027026204,164.07155409229244,-201.4313274379473,-0.113565266983168,-0.6184283658806162,0.7858411775124988
162.919106620335,-199.0739296696702,0.0,0.6667482046133245,0.0,78615.82727622881,4.963563599819509,2442.293683610177,0,159.5767774575983,-194.826870345267,164.50625400607646,-201.0906996452211,-0.113565266983168,-0.6184338806476181,0.7858368375605255
