0,2497,456,36.2720726855411,-115.01081305539,594.959390774912
-215.13640321081323,210.6456466398676,8.449321956282773,0.0,0.00018483249004930258
-215.13643310033848,210.64567778178787,8.449332088423091,0.0,0.00010364130866946653
-215.13654564756496,210.6457716760401,8.449340305993061,0.0,0.00048206630162894726
-215.13658300711276,210.64581060354135,8.449353268159314,0.0,0.001274548820219934
-215.13665788119667,210.64588082851049,8.449357612838568,0.0,0.010909957811236382
-215.1367251283197,210.6459508969309,8.449375341309391,0.0,0.00012013825471512973
-215.136724972948,210.64595852597103,8.449375341748933,0.0,0.0007501437794417143
-215.13703257114287,210.64621669634062,8.449418535952177,0.0,0.00018354989879298955
-215.13706230297214,210.646255467694,8.449426162673504,0.0,0.0012331260368227959
-215.1372796139256,210.64645072754314,8.449448918643569,0.0,0.00017870630836114287
-215.13738468959153,210.64653683724993,8.449477759416496,0.0,0.0012509515509009361
-215.13738468941813,210.64653683730592,8.449475732570932,0.0,0.0012509515509009361
-215.1377070766004,210.64681820943287,8.449526347451439,0.0,0.00017649012443143874
-215.13771454820184,210.6468259929558,8.449526257798652,0.0,0.001227546134032309
-215.1379768459834,210.6470603387759,8.44955956005387,0.0,0.0001765956258168444
-215.13804456431325,210.6471075209325,8.449577615831672,0.0,0.0019183206604793668
-215.1382019425003,210.64724812814777,8.449585651665771,0.0,0.0001812439295463264
-215.13835947924855,210.64738110741717,8.449622746685932,0.0,0.0001812439295463264
-215.13837442283685,210.64739667685404,8.449625100928785,0.0,0.0004896633327007294
-215.138516699761,210.6475293419005,8.44964595190541,0.0,0.00010127752466360107
-215.13851654381915,210.6475369699389,8.44964619219978,0.0,0.0019849888049066067
-215.1387940987202,210.647771627415,8.449680566020405,0.0,0.0001869649568106979
-215.1388538765048,210.64783391187348,8.449699515797661,0.0,0.0019171301973983645
-215.13901141036268,210.64796688978538,8.449708745573872,0.0,0.00017016343190334737
-215.13917641864992,210.64810765483813,8.449748968653083,0.0,0.0004799653252121061
-215.13918389059398,210.64811543914357,8.449748609534595,0.0,0.0004799653252121061
-215.13932601224582,210.64825573350015,8.449770951340483,0.0,0.0001222392893396318
-215.13932601190865,210.64825573316404,8.449769640498474,0.0,0.0005593813839368522
-215.13947607606525,210.64838092577577,8.449789330750079,0.0,0.00011972883658017963
-215.1394832341217,210.648403968418,8.449793324008525,0.0,0.0007699276320636272
-215.1397832079802,210.64866198394685,8.449836519063012,0.0,0.004611555021256208
-215.1398130930043,210.648693123936,8.449846977330964,0.0,0.004611555021256208
-215.13994058604595,210.6488025882183,8.449859575104654,0.0,0.010939445346593857
-215.1399628439006,210.64883357457427,8.449867829499766,0.0,0.010939445346593857
-215.14003787548177,210.6488961703211,8.449871699369595,0.0,0.00030443925061263144
-215.1401051226482,210.64896623914336,8.449889277744788,0.0,9.978790330933407e-05
-215.1401049649721,210.6489738683507,8.449889306291837,0.0,0.001292065135203302
-215.14038252212885,210.64920852658162,8.449924069482975,0.0,0.004611715208739042
-215.1404422977016,210.6492708100697,8.449942155565353,0.0,0.000258582120295614
-215.14056978857673,210.64938027477126,8.449956064067806,0.0,0.000258582120295614
-215.14059220418153,210.64940363084298,8.449964825820715,0.0,0.0002928331959992647
-215.1405845743085,210.64940347455425,8.449964229666037,0.0,0.0002928331959992647
-215.1407417971838,210.64955170927044,8.449988419223857,0.0,0.004744470119476318
-215.140734169605,210.6495515536115,8.449986690368519,0.0,0.00013527086412068456
-215.14086913205034,210.64966880301964,8.450002775225471,0.0,0.00961964949965477
-215.14088392037553,210.64969200231144,8.450009687650976,0.0,0.0007499133935198188
-215.14112395798344,210.64989536245338,8.450033277674848,0.0,0.0007499133935198188
-215.1412212506471,210.64998894402785,8.45006307215246,0.0,0.0002515540109016001
-215.14133379800904,210.6500828382686,8.450071886355943,0.0,0.0002515540109016001
-215.1413711578458,210.65012176517735,8.450084937484192,0.0,0.00011173195525771007
-215.14136352986543,210.6501216079339,8.450084103353689,0.0,0.003087892895564437
-215.1418286645,210.6505127587971,8.450150265704266,0.0,0.00017979869153350592
-215.141880967833,210.65056725668225,8.450164925172757,0.0,0.0027848549652844667
-215.14213579373836,210.65079381563203,8.45019378797599,0.0,0.00019967246043961495
-215.1421880969992,210.65084831370467,8.450210234681421,0.0,0.0074554309248924255
-215.14218809724778,210.65084831364416,8.450208207994564,0.0,0.0006542970659211278
-215.14263813248766,210.65123152084487,8.450272851377207,0.0,0.0006542970659211278
-215.14269822120863,210.65127854630157,8.450287808598958,0.0,0.0011858585057780147
