0,9617,4869.57,39.79476,-86.234915,0.87
2362068.001,749018.9084,-501054.3395,5.0
2362068.007,749018.8915,-501054.3396,5.0
2362068.007,749018.8915,-501054.3396,5.0
2362068.007,749018.8915,-501054.3396,5.0
2362068.017,749018.8574,-501054.3395,5.0
2362068.022,749018.8405,-501054.3396,5.0
2362068.028,749018.8236,-501054.3397,5.0
2362068.038,749018.7898,-501054.3398,5.0
2362068.044,749018.7729,-501054.3399,5.0
2362068.049,749018.756,-501054.34,5.0
2362068.054,749018.7378,-501054.3398,5.0
2362068.06,749018.7209,-501054.3399,5.0
2362068.06,749018.7209,-501054.3399,5.0
2362068.065,749018.704,-501054.3399,5.0
2362068.071,749018.6871,-501054.34,5.0
2362068.076,749018.6701,-501054.3401,5.0
2362068.082,749018.6532,-501054.3402,5.0
2362068.092,749018.6181,-501054.3401,5.0
2362068.098,749018.6012,-501054.3401,5.0
2362068.103,749018.5843,-501054.3402,5.0
2362068.109,749018.5674,-501054.3403,5.0
2362068.114,749018.5494,-501054.3404,5.0
2362068.114,749018.5494,-501054.3404,5.0
2362068.114,749018.5494,-501054.3404,5.0
2362068.125,749018.5156,-501054.3406,5.0
2362068.13,749018.4985,-501054.3403,5.0
2362068.136,749018.4805,-501054.3404,5.0
2362068.141,749018.4636,-501054.3405,5.0
2362068.147,749018.4467,-501054.3406,5.0
2362068.152,749018.4287,-501054.3407,5.0
2362068.158,749018.4118,-501054.3408,5.0
2362068.163,749018.3949,-501054.3409,5.0
2362068.168,749018.3767,-501054.3406,5.0
2362068.168,749018.3767,-501054.3406,5.0
2362068.174,749018.3598,-501054.3407,5.0
2362068.179,749018.3429,-501054.3408,5.0
2362068.185,749018.3249,-501054.3409,5.0
2362068.191,749018.308,-501054.341,5.0
2362068.196,749018.2901,-501054.3411,5.0
2362068.201,749018.2729,-501054.3408,5.0
2362068.207,749018.255,-501054.3409,5.0
2362068.212,749018.238,-501054.341,5.0
2362068.218,749018.2201,-501054.3411,5.0
2362068.224,749018.2032,-501054.3412,5.0
2362068.224,749018.2032,-501054.3412,5.0
2362068.235,749018.1683,-501054.3414,5.0
2362068.24,749018.1512,-501054.3411,5.0
2362068.245,749018.1332,-501054.3412,5.0
2362068.251,749018.1152,-501054.3413,5.0
2362068.257,749018.0983,-501054.3414,5.0
2362068.262,749018.0804,-501054.3415,5.0
2362068.268,749018.0635,-501054.3416,5.0
2362068.274,749018.0455,-501054.3417,5.0
2362068.278,749018.0283,-501054.3414,5.0
2362068.284,749018.0104,-501054.3415,5.0
2362068.29,749017.9924,-501054.3416,5.0
2362068.295,749017.9755,-501054.3417,5.0
2362068.301,749017.9575,-501054.3418,5.0
2362068.307,749017.9406,-501054.3419,5.0
2362068.312,749017.9224,-501054.3416,5.0
2362068.323,749017.8876,-501054.3418,5.0
2362068.329,749017.8696,-501054.3419,5.0
2362068.334,749017.8516,-501054.342,5.0
2362068.334,749017.8516,-501054.342,5.0
2362068.34,749017.8347,-501054.3421,5.0
2362068.346,749017.8168,-501054.3422,5.0
2362068.351,749017.7985,-501054.342,5.0
2362068.357,749017.7806,-501054.342,5.0
2362068.362,749017.7637,-501054.3421,5.0
2362068.368,749017.7457,-501054.3422,5.0
2362068.374,749017.7278,-501054.3423,5.0
2362068.385,749017.6929,-501054.3425,5.0
2362068.39,749017.6747,-501054.3423,5.0
2362068.39,749017.6747,-501054.3423,5.0
2362068.39,749017.6747,-501054.3423,5.0
2362068.396,749017.6567,-501054.3424,5.0
2362068.401,749017.6387,-501054.3424,5.0
2362068.407,749017.6208,-501054.3425,5.0
2362068.413,749017.6039,-501054.3426,5.0
2362068.419,749017.5859,-501054.3427,5.0
2362068.424,749017.5677,-501054.3425,5.0
2362068.429,749017.5497,-501054.3426,5.0
2362068.435,749017.5318,-501054.3427,5.0
2362068.441,749017.5138,-501054.3428,5.0
2362068.447,749017.4959,-501054.3429,5.0
2362068.447,749017.4959,-501054.3429,5.0
2362068.453,749017.4779,-501054.3429,5.0
2362068.458,749017.4597,-501054.3427,5.0
2362068.463,749017.4428,-501054.3428,5.0
2362068.469,749017.4248,-501054.3429,5.0
2362068.475,749017.4068,-501054.343,5.0
2362068.48,749017.3889,-501054.3431,5.0
2362068.486,749017.3709,-501054.3432,5.0
2362068.497,749017.3347,-501054.343,5.0
2362068.503,749017.3168,-501054.3431,5.0
2362068.503,749017.3168,-501054.3431,5.0
2362068.509,749017.2988,-501054.3432,5.0
2362068.514,749017.2809,-501054.3433,5.0
2362068.52,749017.2629,-501054.3434,5.0
2362068.526,749017.2449,-501054.3435,5.0
2362068.531,749017.2267,-501054.3432,5.0
2362068.543,749017.1897,-501054.3434,5.0
2362068.555,749017.1538,-501054.3436,5.0
2362068.56,749017.1358,-501054.3437,5.0
2362068.56,749017.1358,-501054.3437,5.0
2362068.56,749017.1358,-501054.3437,5.0
2362068.566,749017.1179,-501054.3438,5.0
2362068.571,749017.0997,-501054.3436,5.0
2362068.577,749017.0817,-501054.3437,5.0
2362068.583,749017.0637,-501054.3438,5.0
2362068.589,749017.0447,-501054.3439,5.0
2362068.595,749017.0268,-501054.3439,5.0
2362068.601,749017.0088,-501054.344,5.0
2362068.606,749016.9906,-501054.3438,5.0
2362068.617,749016.9547,-501054.344,5.0
2362068.617,749016.9547,-501054.344,5.0
2362068.623,749016.9356,-501054.3441,5.0
2362068.629,749016.9177,-501054.3442,5.0
2362068.635,749016.8997,-501054.3443,5.0
2362068.641,749016.8818,-501054.3444,5.0
2362068.646,749016.8625,-501054.3441,5.0
2362068.652,749016.8445,-501054.3442,5.0
2362068.658,749016.8266,-501054.3443,5.0
2362068.663,749016.8086,-501054.3444,5.0
2362068.67,749016.7896,-501054.3445,5.0
2362068.675,749016.7716,-501054.3446,5.0
2362068.675,749016.7716,-501054.3446,5.0
2362068.68,749016.7534,-501054.3444,5.0
2362068.687,749016.7344,-501054.3445,5.0
2362068.692,749016.7164,-501054.3446,5.0
2362068.698,749016.6985,-501054.3446,5.0
2362068.704,749016.6794,-501054.3447,5.0
2362068.71,749016.6615,-501054.3448,5.0
2362068.715,749016.6433,-501054.3446,5.0
2362068.727,749016.6063,-501054.3448,5.0
2362068.733,749016.5873,-501054.3449,5.0
2362068.733,749016.5873,-501054.3449,5.0
2362068.733,749016.5873,-501054.3449,5.0
2362068.739,749016.5693,-501054.345,5.0
2362068.745,749016.5513,-501054.3451,5.0
2362068.75,749016.5321,-501054.3448,5.0
2362068.756,749016.5141,-501054.3449,5.0
2362068.762,749016.4951,-501054.345,5.0
2362068.768,749016.4771,-501054.3451,5.0
2362068.774,749016.4581,-501054.3452,5.0
2362068.78,749016.4401,-501054.3453,5.0
2362068.791,749016.4029,-501054.3452,5.0
2362068.791,749016.4029,-501054.3452,5.0
2362068.803,749016.3659,-501054.3454,5.0
2362068.809,749016.3469,-501054.3455,5.0
2362068.815,749016.3289,-501054.3456,5.0
2362068.821,749016.3099,-501054.3457,5.0
2362068.826,749016.2917,-501054.3454,5.0
2362068.832,749016.2727,-501054.3455,5.0
2362068.838,749016.2537,-501054.3456,5.0
2362068.85,749016.2167,-501054.3458,5.0
2362068.85,749016.2167,-501054.3458,5.0
2362068.856,749016.1987,-501054.3459,5.0
2362068.861,749016.1795,-501054.3457,5.0
2362068.867,749016.1615,-501054.3458,5.0
2362068.873,749016.1425,-501054.3459,5.0
2362068.88,749016.1235,-501054.346,5.0
2362068.885,749016.1055,-501054.346,5.0
2362068.891,749016.0865,-501054.3461,5.0
2362068.897,749016.0672,-501054.3459,5.0
2362068.903,749016.0493,-501054.346,5.0
2362068.909,749016.0302,-501054.3461,5.0
2362068.909,749016.0302,-501054.3461,5.0
2362068.909,749016.0302,-501054.3461,5.0
2362068.921,749015.9932,-501054.3463,5.0
2362068.927,749015.9742,-501054.3464,5.0
2362068.932,749015.955,-501054.3462,5.0
2362068.938,749015.9359,-501054.3463,5.0
2362068.944,749015.918,-501054.3464,5.0
2362068.95,749015.899,-501054.3464,5.0
2362068.956,749015.8799,-501054.3465,5.0
2362068.963,749015.8609,-501054.3466,5.0
2362068.968,749015.843,-501054.3467,5.0
2362068.968,749015.843,-501054.3467,5.0
2362068.974,749015.8237,-501054.3465,5.0
2362068.986,749015.7857,-501054.3467,5.0
2362068.992,749015.7666,-501054.3468,5.0
2362068.998,749015.7476,-501054.3469,5.0
2362069.004,749015.7286,-501054.347,5.0
2362069.01,749015.7093,-501054.3467,5.0
2362069.016,749015.6903,-501054.3468,5.0
2362069.022,749015.6713,-501054.3469,5.0
2362069.028,749015.6523,-501054.347,5.0
2362069.028,749015.6523,-501054.347,5.0
2362069.034,749015.6332,-501054.3471,5.0
2362069.04,749015.614,-501054.3469,5.0
2362069.052,749015.5749,-501054.3471,5.0
2362069.058,749015.5559,-501054.3472,5.0
2362069.065,749015.5358,-501054.3473,5.0
2362069.071,749015.5168,-501054.3474,5.0
2362069.076,749015.4975,-501054.3472,5.0
2362069.083,749015.4774,-501054.3473,5.0
2362069.089,749015.4584,-501054.3474,5.0
2362069.089,749015.4584,-501054.3474,5.0
2362069.096,749015.4383,-501054.3475,5.0
2362069.102,749015.4193,-501054.3476,5.0
2362069.114,749015.3789,-501054.3475,5.0
2362069.12,749015.3599,-501054.3476,5.0
2362069.126,749015.3398,-501054.3477,5.0
2362069.133,749015.3208,-501054.3478,5.0
2362069.139,749015.3007,-501054.3479,5.0
2362069.145,749015.2817,-501054.348,5.0
2362069.151,749015.2614,-501054.3477,5.0
2362069.151,749015.2614,-501054.3477,5.0
2362069.164,749015.2223,-501054.3479,5.0
2362069.17,749015.2022,-501054.348,5.0
2362069.176,749015.1832,-501054.3481,5.0
2362069.183,749015.1631,-501054.3482,5.0
2362069.188,749015.1438,-501054.348,5.0
2362069.195,749015.1238,-501054.3481,5.0
2362069.201,749015.1037,-501054.3482,5.0
2362069.207,749015.0847,-501054.3483,5.0
2362069.214,749015.0646,-501054.3484,5.0
2362069.214,749015.0646,-501054.3484,5.0
2362069.22,749015.0445,-501054.3485,5.0
2362069.225,749015.0252,-501054.3483,5.0
2362069.232,749015.0052,-501054.3484,5.0
2362069.245,749014.9661,-501054.3486,5.0
2362069.251,749014.946,-501054.3487,5.0
2362069.258,749014.9259,-501054.3488,5.0
2362069.263,749014.9067,-501054.3486,5.0
2362069.269,749014.8866,-501054.3487,5.0
2362069.276,749014.8665,-501054.3488,5.0
2362069.276,749014.8665,-501054.3488,5.0
2362069.276,749014.8665,-501054.3488,5.0
2362069.282,749014.8464,-501054.3489,5.0
2362069.288,749014.8274,-501054.349,5.0
2362069.294,749014.8071,-501054.3488,5.0
2362069.301,749014.787,-501054.3489,5.0
2362069.307,749014.7669,-501054.349,5.0
2362069.313,749014.7479,-501054.3491,5.0
2362069.32,749014.7278,-501054.3492,5.0
2362069.326,749014.7078,-501054.3493,5.0
2362069.338,749014.6674,-501054.3492,5.0
2362069.338,749014.6674,-501054.3492,5.0
2362069.345,749014.6483,-501054.3493,5.0
2362069.351,749014.6283,-501054.3494,5.0
2362069.358,749014.6082,-501054.3495,5.0
2362069.364,749014.5881,-501054.3496,5.0
2362069.37,749014.5678,-501054.3493,5.0
2362069.382,749014.5287,-501054.3495,5.0
2362069.389,749014.5086,-501054.3496,5.0
2362069.395,749014.4885,-501054.3497,5.0
2362069.402,749014.4685,-501054.3498,5.0
2362069.402,749014.4685,-501054.3498,5.0
2362069.402,749014.4685,-501054.3498,5.0
2362069.407,749014.4481,-501054.3496,5.0
2362069.414,749014.4281,-501054.3497,5.0
2362069.42,749014.408,-501054.3498,5.0
2362069.427,749014.3879,-501054.3499,5.0
2362069.433,749014.3678,-501054.35,5.0
2362069.445,749014.3285,-501054.3499,5.0
2362069.452,749014.3084,-501054.35,5.0
2362069.458,749014.2883,-501054.3501,5.0
2362069.465,749014.2683,-501054.3502,5.0
2362069.465,749014.2683,-501054.3502,5.0
2362069.471,749014.2482,-501054.3503,5.0
2362069.477,749014.2279,-501054.3501,5.0
2362069.483,749014.2078,-501054.3502,5.0
2362069.49,749014.1877,-501054.3503,5.0
2362069.496,749014.1676,-501054.3504,5.0
2362069.503,749014.1476,-501054.3505,5.0
2362069.509,749014.1272,-501054.3503,5.0
2362069.515,749014.1072,-501054.3504,5.0
2362069.528,749014.067,-501054.3506,5.0
2362069.528,749014.067,-501054.3506,5.0
2362069.534,749014.0469,-501054.3507,5.0
2362069.541,749014.0268,-501054.3508,5.0
2362069.547,749014.0065,-501054.3506,5.0
2362069.553,749013.9864,-501054.3507,5.0
2362069.56,749013.9664,-501054.3508,5.0
2362069.566,749013.9463,-501054.3509,5.0
2362069.573,749013.9262,-501054.351,5.0
2362069.579,749013.9061,-501054.3511,5.0
2362069.585,749013.8848,-501054.3509,5.0
2362069.592,749013.8647,-501054.351,5.0
2362069.592,749013.8647,-501054.351,5.0
2362069.592,749013.8647,-501054.351,5.0
2362069.598,749013.8446,-501054.3511,5.0
2362069.604,749013.8245,-501054.3512,5.0
2362069.611,749013.8045,-501054.3513,5.0
2362069.617,749013.7841,-501054.3511,5.0
2362069.623,749013.7641,-501054.3512,5.0
2362069.63,749013.744,-501054.3513,5.0
2362069.636,749013.7228,-501054.3514,5.0
2362069.643,749013.7028,-501054.3515,5.0
2362069.649,749013.6827,-501054.3516,5.0
2362069.655,749013.6624,-501054.3514,5.0
2362069.655,749013.6624,-501054.3514,5.0
2362069.662,749013.6423,-501054.3515,5.0
2362069.668,749013.6222,-501054.3516,5.0
2362069.675,749013.6011,-501054.3517,5.0
2362069.681,749013.581,-501054.3518,5.0
2362069.687,749013.5607,-501054.3515,5.0
2362069.694,749013.5406,-501054.3516,5.0
2362069.7,749013.5205,-501054.3518,5.0
2362069.707,749013.4994,-501054.3519,5.0
2362069.72,749013.4592,-501054.3521,5.0
2362069.72,749013.4592,-501054.3521,5.0
2362069.726,749013.4389,-501054.3518,5.0
2362069.732,749013.4178,-501054.3519,5.0
2362069.739,749013.3977,-501054.352,5.0
2362069.745,749013.3776,-501054.3522,5.0
2362069.752,749013.3576,-501054.3523,5.0
2362069.758,749013.3362,-501054.352,5.0
2362069.771,749013.296,-501054.3522,5.0
2362069.778,749013.2749,-501054.3523,5.0
2362069.784,749013.2548,-501054.3525,5.0
2362069.784,749013.2548,-501054.3525,5.0
2362069.784,749013.2548,-501054.3525,5.0
2362069.791,749013.2347,-501054.3526,5.0
2362069.796,749013.2144,-501054.3523,5.0
2362069.803,749013.1933,-501054.3524,5.0
2362069.81,749013.1732,-501054.3525,5.0
2362069.816,749013.1521,-501054.3527,5.0
2362069.823,749013.132,-501054.3528,5.0
2362069.829,749013.1117,-501054.3525,5.0
2362069.835,749013.0905,-501054.3526,5.0
2362069.848,749013.0504,-501054.3529,5.0
2362069.848,749013.0504,-501054.3529,5.0
2362069.855,749013.0293,-501054.353,5.0
2362069.862,749013.0092,-501054.3531,5.0
2362069.868,749012.9878,-501054.3528,5.0
2362069.874,749012.9677,-501054.3529,5.0
2362069.881,749012.9476,-501054.353,5.0
2362069.888,749012.9265,-501054.3532,5.0
2362069.894,749012.9064,-501054.3533,5.0
2362069.9,749012.8851,-501054.353,5.0
2362069.907,749012.865,-501054.3531,5.0
2362069.913,749012.8449,-501054.3532,5.0
2362069.913,749012.8449,-501054.3532,5.0
2362069.926,749012.8037,-501054.3535,5.0
2362069.933,749012.7826,-501054.3536,5.0
2362069.939,749012.7622,-501054.3533,5.0
2362069.946,749012.7411,-501054.3534,5.0
2362069.959,749012.6999,-501054.3537,5.0
2362069.965,749012.6798,-501054.3538,5.0
2362069.972,749012.6584,-501054.3535,5.0
2362069.978,749012.6384,-501054.3536,5.0
2362069.978,749012.6384,-501054.3536,5.0
2362069.978,749012.6384,-501054.3536,5.0
2362069.985,749012.6172,-501054.3537,5.0
2362069.991,749012.5972,-501054.3539,5.0
2362069.998,749012.576,-501054.354,5.0
2362070.004,749012.5557,-501054.3537,5.0
2362070.011,749012.5346,-501054.3538,5.0
2362070.017,749012.5134,-501054.354,5.0
2362070.024,749012.4934,-501054.3541,5.0
2362070.031,749012.4722,-501054.3542,5.0
2362070.037,749012.4521,-501054.3543,5.0
2362070.043,749012.4308,-501054.3541,5.0
2362070.05,749012.4107,-501054.3542,5.0
2362070.057,749012.3896,-501054.3543,5.0
2362070.063,749012.3684,-501054.3544,5.0
2362070.07,749012.3483,-501054.3545,5.0
2362070.076,749012.327,-501054.3543,5.0
2362070.082,749012.3069,-501054.3544,5.0
2362070.089,749012.2858,-501054.3545,5.0
2362070.096,749012.2646,-501054.3546,5.0
2362070.103,749012.2446,-501054.3547,5.0
2362070.109,749012.2234,-501054.3548,5.0
2362070.109,749012.2234,-501054.3548,5.0
2362070.115,749012.202,-501054.3546,5.0
2362070.122,749012.182,-501054.3547,5.0
2362070.129,749012.1608,-501054.3548,5.0
2362070.136,749012.1397,-501054.3549,5.0
2362070.142,749012.1196,-501054.355,5.0
2362070.155,749012.0771,-501054.3549,5.0
2362070.161,749012.057,-501054.355,5.0
2362070.168,749012.0359,-501054.3551,5.0
2362070.175,749012.0148,-501054.3552,5.0
2362070.175,749012.0148,-501054.3552,5.0
2362070.181,749011.9947,-501054.3553,5.0
2362070.188,749011.9733,-501054.3551,5.0
2362070.194,749011.9522,-501054.3552,5.0
2362070.201,749011.931,-501054.3553,5.0
2362070.208,749011.911,-501054.3554,5.0
2362070.214,749011.8898,-501054.3555,5.0
2362070.221,749011.8685,-501054.3553,5.0
2362070.227,749011.8473,-501054.3554,5.0
2362070.234,749011.8272,-501054.3555,5.0
2362070.241,749011.8061,-501054.3556,5.0
2362070.241,749011.8061,-501054.3556,5.0
2362070.247,749011.785,-501054.3557,5.0
2362070.254,749011.7638,-501054.3558,5.0
2362070.267,749011.7224,-501054.3557,5.0
2362070.274,749011.7013,-501054.3558,5.0
2362070.28,749011.6801,-501054.3559,5.0
2362070.287,749011.659,-501054.356,5.0
2362070.293,749011.6387,-501054.3558,5.0
2362070.3,749011.6175,-501054.3559,5.0
2362070.307,749011.5964,-501054.356,5.0
2362070.313,749011.5753,-501054.3561,5.0
2362070.32,749011.5541,-501054.3563,5.0
2362070.326,749011.5328,-501054.356,5.0
2362070.333,749011.5127,-501054.3561,5.0
2362070.34,749011.4915,-501054.3562,5.0
2362070.346,749011.4704,-501054.3564,5.0
2362070.353,749011.4493,-501054.3565,5.0
2362070.36,749011.4281,-501054.3566,5.0
2362070.366,749011.4068,-501054.3563,5.0
2362070.373,749011.3856,-501054.3565,5.0
2362070.373,749011.3856,-501054.3565,5.0
2362070.38,749011.3645,-501054.3566,5.0
2362070.387,749011.3434,-501054.3567,5.0
2362070.393,749011.3222,-501054.3568,5.0
2362070.4,749011.3009,-501054.3566,5.0
2362070.406,749011.2797,-501054.3567,5.0
2362070.413,749011.2586,-501054.3568,5.0
2362070.42,749011.2375,-501054.3569,5.0
2362070.427,749011.2163,-501054.357,5.0
2362070.433,749011.1939,-501054.3568,5.0
2362070.44,749011.1728,-501054.3569,5.0
2362070.44,749011.1728,-501054.3569,5.0
2362070.454,749011.1294,-501054.3571,5.0
2362070.461,749011.1083,-501054.3572,5.0
2362070.467,749011.0859,-501054.357,5.0
2362070.474,749011.0647,-501054.3571,5.0
2362070.481,749011.0425,-501054.3572,5.0
2362070.488,749011.0214,-501054.3573,5.0
2362070.495,749010.9992,-501054.3575,5.0
